"idJeu","libelleJeu","auteurJeu","nbMinJoueurJeu","nbMaxJoueurJeu","noticeJeu","idEditeur","idTypeJeu","agemini","prototype","duree","theme","description","imageJeu","videoRegle"
"1174","Stigméria","Gabriel Souleyre","1","2","https://www.youtube.com/watch?v=zi7FaWG2Mhs&t=366s","347","1","8","0","45","Folklore, Fantastique","Dans Stigméria, polliniser les fleurs géantes de la planète Stigméria en un minimum de tours et d’actions avec 49 schémas à reproduire et 3 niveaux de difficulté.","https://cdn2.philibertnet.com/603407-large_default/stigmeria.jpg","https://www.youtube.com/watch?v=zi7FaWG2Mhs&t=366s"
"1175","Linx","Fabrice Puleo","2","4","https://matagot-friends.com/france/fr/index.php?controller=attachment&id_attachment=150","153","1","8","0","15","Abstrait, Chifoumi","En fusionnant le Morpion et le Chifoumi, LINX se présente comme un jeu de refléxion accessible et ludique.","https://matagot-friends.com/france/img/cms/-%20PRODUIT%20-/LINX/LIN_BOX-3D.jpg","https://www.youtube.com/watch?v=msPuay4f8Uw"
"1176","Ahoy","Greg Loring-Albright","2","4","https://cdn.shopify.com/s/files/1/0106/0162/7706/files/Ahoy_Rulebook_2022.4.20.pdf?v=1660676250","153","3","14","0","120","Pirates, Animaux","Ahoy vous plonge dans l’aventure des pirates et des créatures marines. Contrôlez des régions, livrez des marchandises et gagnez de la renommée !","https://cdn3.philibertnet.com/615124-large_default/ahoy.jpg","https://www.youtube.com/watch?v=P29WQn_G9N8"
"1177","Neotopia","Orlando Sá, André Santos","2","4","https://www.youtube.com/watch?v=B4ZEJAJVeqQ","153","1","8","0","60","Science Fiction, Ecologie","Dans Neotopia, un jeu compétitif de placement de tuiles, vous faites partie d'une équipe de visionnaires qui construisent une ville pilote futuriste axée sur les domaines de l'énergie, de la technologie, de la communauté et de l'alimentation durable.","https://cdn1.philibertnet.com/594820-large_default/neotopia.jpg","https://www.youtube.com/watch?v=B4ZEJAJVeqQ"
"1178","Boba Life","Pascal Bernard","2","4","https://www.dropbox.com/scl/fo/wdmgiz5t01rr8yjwos7fg/h?rlkey=fgbfyxodl97kipj1befrn80vg&e=1&dl=0","339","1","8","0","20","Animaux, Nature, Moderne et Réaliste","Les Bubble Tea c’est la vie ! En tant que propriétaire d’un shop de bubble tea, votre but va être de servir le plus de commandes possible pour être élu meilleur shop de la ville ! ","https://www.neoludis.com/wp-content/uploads/2023/12/JDPMSK002-600x600.jpg","https://www.youtube.com/watch?v=MTm6Y5s1-BM&t=147s"
"1179","Festi Vibes","Pascal Bernard","2","4","https://www.philibertnet.com/fr/index.php?controller=attachment&id_attachment=6498","339","1","8","0","30","Musique, Loisirs","Planifiez vos prochains festivals et anticipez les surprises à chaque carte ! Vibrez au rythme des événements cool et imprévus qui pimentent vos festivals. Maximisez vos good vibes et devenez le festivalier de l'année","https://cdn1.philibertnet.com/615684-large_default/festi-vibes.jpg","https://www.youtube.com/watch?v=MTm6Y5s1-BM&t=147s"
"1180","Les Musiciens de Brême","Przemyslaw Fornal, Michal Golab Golebiowski","2","4","https://www.atalia-jeux.com/index.php?controller=attachment&id_attachment=326","102","1","5","0","20","Animaux, Contes","Dans Les Musiciens de Brême, jeu inspiré d'un conte des frères Grimm, empilez des animaux pour effrayer les voleurs et les éloigner de la ville de Brême.","https://www.espritjeu.com/upload/image/les-musiciens-de-breme-p-image-91771-grande.jpg","https://www.youtube.com/watch?v=HOFVh9UEWFk"
"1181","Circles","Thomas Sing","2","5","https://www.atalia-jeux.com/index.php?controller=attachment&id_attachment=330","102","1","5","0","30","Billes","2 jeux en 1. Fléchettes dont le but est d'atteindre 100 points en marquant avec précision ou en plaçant trois marqueurs sur une même case. Far West dont le but est de récupérer 2 rubis pour acheter un ranch et devenez ainsi une légende !","https://www.atalia-jeux.com/3622-large_default/circles.jpg","https://www.youtube.com/watch?v=ZXdht8iVMhA"
"1182","A La Louche","Nathalie Dodd, Ceri Price","2","30",,"102","1","10","0","30","Quizz","Dans À la louche, la réponse est toujours un nombre. Néanmoins, on ne vous demande pas de donner le chiffre exact mais une fourchette dans laquelle vous pensez que se trouve la bonne réponse. Plus l’écart est faible, plus vous marquez de points !","https://www.atalia-jeux.com/3612-large_default/%C3%A0-la-louche.jpg",
"1183","Kids Express","Cédric Lefebvre, Christophe Raimbault","1","4","https://www.data.ludonaute.fr/Kids_Express/RULES/FR_KidsExpress_Rules.pdf","111","1","5","0","30","Western","Kids Express est un jeu coopératif. Pour gagner, vous devez, tous et toutes ensemble, récupérer plus de pépites d’or que les bandits.","https://cdn1.philibertnet.com/607316-large_default/kids-express.jpg","https://www.youtube.com/watch?v=WBf5MPMSQpo"
"1184","The Last Doge","Gaël de Robien","2","5","https://www.dontpanicgames.com/static/TLD_RULEBOOK_FR.pdf","201","1","14","0","45","Venise, Science Fiction, Monde Post-apocalyptique","Plusieurs siècles après la chute de notre civilisation, quelques rares humains tentent de survivre dans une Venise asséchée. Incarnez les champions de ces tribus alors qu’ils explorent les ruines de la ville à la recherche d’un mystérieux trésor du passé. Mais prenez garde, le dernier Doge, un mystérieux gardien, protège la ville des pillards…","https://cdn1.philibertnet.com/615866-large_default/the-last-doge.jpg","https://www.youtube.com/watch?v=0POox7NDYhc"
"1185","Unboxed","Jordan Sorenson","1","4","https://www.dontpanicgames.com/static/UNBOXED_RULES.pdf","201","1","12","0","45","Archéologie, Mondes exotiques","Dans Unboxed, embarquez dans une aventure déroutante pour découvrir les jeux d'une culture ancienne !","https://cdn2.philibertnet.com/611539-large_default/unboxed.jpg","https://www.youtube.com/watch?v=_AyG0v4Sf-M"
"1186","DC Batman : Streets of Gotham City","Ghislain Masson","2","5","https://www.dontpanicgames.com/static/StreetsofGotham_REGLES_FR.pdf","201","1","12","0","45","Superhéros","DC Comics Batman : Streets of Gotham City est un jeu de cartes qui se déroule dans l'univers DC Comics.","https://cdn3.philibertnet.com/606100-large_default/dc-comics-jeu-de-deck-building-streets-of-gotham-city.jpg","https://www.youtube.com/watch?v=fE81z9L5P0A&t=1s"
"1187","Sacrifice 666","Martin Bruun Pedersen","2","6","https://www.dontpanicgames.com/static/SACRIFICE666-RULES-FR.pdf","201","1","16","0","30","Fantastique, Héroïc Fantasy","Sacrifice 666 est un jeu de cartes facile à jouer. Les règles sont légères mais l'humour est bien présent !","https://cdn1.philibertnet.com/611211-large_default/sacrifice-666.jpg","https://www.youtube.com/watch?v=z3QLFNm6Ys0"
"1188","Médium","Anthony Chaillan","2","4","https://www.dontpanicgames.com/static/Medium_REGLES.pdf","201","1","12","0","30","Médium","Bienvenue puissant médium ! Votre réputation vous précède, mais seul l’un d’entre vous deviendra Grand Oracle. Pour cela, il vous faudra réunir les bonnes cartes sans que vos adversaires ne devinent votre objectif!","https://www.dontpanicgames.com/wp-content/uploads/2024/02/medium_shop-300x300.jpg","https://www.youtube.com/watch?v=0sOMquSfa_E"
"1189","Penny Dreadfuls","Gianluca Santopietro, Gabriele Mari","1","5","https://www.dontpanicgames.com/static/PED_rules_letter_FR.pdf","201","1","13","0","45","Enquête, Horreur","Dans Penny Dreadfuls du Londres Victorien, les joueurs partageront des récits bizarres et effrayants narrés de main de maître par nos auteurs, qui se déroulent dans le Londres lugubre de l'époque victorienne, à la fin du XIXe siècle, tristement célèbre pour ses mystérieux meurtres en série dans les quartiers de Whitechapel et de Whitehall.","https://cdn1.philibertnet.com/612758-large_default/penny-dreadfuls-du-londres-victorien.jpg",
"1190","Brigands","Laurene Brosseau, Florian Boué","2","6","https://www.philibertnet.com/fr/index.php?controller=attachment&id_attachment=5960","334","1","10","0","45","Médiéval","Brigands est un jeu asymétrique qui oppose un prince à des bandes de brigands, chacune rivalisant d’ingéniosité pour être plus riche que les autres !","https://cdn1.philibertnet.com/551919-large_default/brigands.jpg","https://www.youtube.com/watch?v=Hj8GLo7XSR0&t=2s"
"1191","Dino Picnic","Mathieu Roussel, Frédéric Boulle","2","4","https://regle.escaleajeux.fr/dinpn_rg.pdf","126","4","6","0","20","Animaux, Dinosaures","Herbivores ou carnivores, les dinosaures devaient lutter pour se nourrir et se reproduire ! Dans ce jeu de prise de tuiles, vous recréez les chaînes alimentaires qui existaient il y a 100 millions d'années pour donner naissance à plein de bébés dinos.","https://cdn3.philibertnet.com/588813-large_default/dino-picnic.jpg","https://www.youtube.com/watch?v=14jL7pWtL1I"
"1192","Défi Nature : Protection le TCG",,"0","0",,"126","1","0","0","0",,,,
"1193","Volto","Emi Yusuke","2","2","https://blueorangegames.eu/wp-content/uploads/2022/07/Volto-Rules-FR.pdf","104","1","6","0","30","Italie, Venise, Carnaval","Dans Volto, deux familles sont pressenties pour voir leur représentant devenir le prochain Doge de Venise. Profitez du carnaval pour évincer la concurrence en mettant en oeuvre votre meilleure stratégie.","https://cdn1.philibertnet.com/599213-large_default/volto.jpg","https://www.youtube.com/watch?v=wegt0RmiSnU&t=2s"
"1194","Taco Verso Bouc Cheese Pizza","Dave Campbell","2","8","https://www.didacto.com/index.php?controller=attachment&id_attachment=2452","104","1","8","0","30","Animaux","Taco Chat Bouc Cheese Pizza est de retour dans cette nouvelle version totalement originale. Dans ce jeu de défausse, soyez observateurs et vifs pour vous débarrasser de toutes vos cartes en premier !","https://cdn1.philibertnet.com/547573-large_default/taco-verso-bouc-cheese-pizza.jpg","https://www.youtube.com/watch?v=xfvMnIrSFrM&t=2s"
"1196","Bruxelles 1893 - Belle Epoque","Etienne Espreman","2","5","https://www.play-in.com/pdf/rules_games/bruxelles_1893_-_belle_Epoque_-_regles_fr.pdf","143","3","14","0","120","Contemporain","Dans Bruxelles 1893, vous incarnez un des illustres architectes de la Belle Epoque pour, entre autres, construire des édifices, créer des œuvres d'art, influencer le marché de l'art ou utiliser vos relations mondaines.","https://cdn3.philibertnet.com/589460-large_default/bruxelles-1893-belle-epoque.jpg","https://www.youtube.com/watch?v=rbytx8S6QvY&t=1s"
"1197","Les Tontons, éparpillés façon puzzle","Pascal Bernard","3","6","https://www.philibertnet.com/fr/index.php?controller=attachment&id_attachment=6048","285","1","12","0","45","Cinéma","Incarnez l’un des huit personnages de l’univers des Tontons : Fernand, Raoul, Me Folace… et effectuez la tournée des lieux dans lesquels le Mexicain gérait ses petites affaires pour récolter le grisbi.","https://cdn1.philibertnet.com/562767-large_default/les-tontons-eparpilles-facon-puzzle.jpg","https://www.youtube.com/watch?v=hKByCMhrscA&t=1s"
"1198","Bangkok","David Paput, Eric Plotton","1","4","https://www.laboludic.com/index.php?controller=attachment&id_attachment=9","337","1","9","0","30","Asie, Thaïlande","Bangkok est un jeu où les joueurs incarnant des négociant cherchant à créer le meilleur marché flottant de tout Bangkok ! Le joueur qui réalise le marché le plus rentable remporte la partie.","https://cdn2.philibertnet.com/531442-large_default/bangkok.jpg","https://www.youtube.com/watch?v=oXSRfsYVAUY&t=6s"
"1199","Kezao","Pierre Bellet","1","4","https://www.didacto.com/index.php?controller=attachment&id_attachment=2583","337","1","6","0","30","Couleurs","Kezao est un jeu d'observation et de rapidité pour les petits et grands. Un jeu de carte simple, amusant et rapide au graphisme élégant qui stimule les réflexes.","https://cdn2.philibertnet.com/481394-large_default/kezao.jpg","https://www.youtube.com/watch?v=kzJJhDk5Tvs"
"1200","12 Chip Trick","Root","2","4","https://latuiledejeu.com/regles/12-chip-trick.pdf","233","1","8","0","30","Animaux, Black Jack","12 Chip Trick est un jeu de plis avec des jetons. Le jeu se déroule en plusieurs manches. Une succession de plis va vous permettre de scorer vos jetons. Mais prudence car si votre score dépasse 21, c’est l’explosion !","https://cdn1.philibertnet.com/610433-large_default/12-chip-trick.jpg","https://www.youtube.com/watch?v=6I0LLxve4Dw&t=2s"
"1201","Jour de Pêche","	Ehail","2","4","https://www.youtube.com/watch?v=FIpFHruxiV4&t=1s","348","1","6","0","30","Océan","Utilisez différents filets pour attraper le plus de poissons possible dans Jour de Pêche, puis choisissez ceux que vous voulez vendre au marché aux poissons pour gagner des points.","https://cdn1.philibertnet.com/595772-large_default/jour-de-peche.jpg","https://www.youtube.com/watch?v=FIpFHruxiV4&t=1s"
"1202","L'Ombre du Kraken","Tobias Immich, Maikel Cheney, Dr Hans Höh","5","10","https://iello.fr/wp-content/uploads/2024/03/Ombre-du-Kraken_Rulebook_FR_V1_Light.pdf","146","2","12","0","120","Pirates","L'Ombre du Kraken - Edition Essentielle est un jeu de déduction à rôle caché, avec trois factions asymétriques. Tous les joueurs sont assis dans le même bateau, mais ils veulent naviguer dans des directions différentes !","https://cdn2.philibertnet.com/613847-large_default/l-ombre-du-kraken-edition-essentielle.jpg","https://www.youtube.com/watch?v=v8oHtvHjDPw"
"1203","La Forêt de Savernake","Rodrigo Rego","2","4","https://drive.google.com/drive/folders/1SOGhIg_HkOK8xu4Ow1veOCLCbE24L7E5","146","1","10","0","30","Animaux, Nature","Dans la Forêt de Savernake, construisez votre propre chemin où les animaux et la nourriture apparaîtront au fur et à mesure. Pour obtenir le meilleur score, les joueurs doivent s'assurer que, sur chaque chemin, les animaux peuvent collecter leur nourriture préférée.","https://cdn2.philibertnet.com/613814-large_default/la-foret-de-savernake.jpg","https://www.youtube.com/watch?v=8WYaBO3wN8Q&t=11s"
"1204","Sync or Swim","Lucas Hedgren, Divya Hedgren","3","6","https://drive.google.com/drive/folders/1ub9VMzxOrt94Zy2evNQ7747OJTevem8Z","146","1","14","0","45","Sports, natation synchronisée","Inspiré de la natation synchronisée, Sync or Swim met l'accent sur le travail d'équipe, la collaboration et la communication.","https://cdn3.philibertnet.com/606297-large_default/sync-or-swim.jpg","https://www.youtube.com/watch?v=eyfZZ2xdaJA"
"1205","Balloon Pop","Mikko Punakallio","2","4","https://iello.fr/wp-content/uploads/2024/03/Balloon-Pop_Rulebook_FR_V1_Light.pdf","146","1","8","0","30","Abstrait","Balloon Pop est un jeu de stratégie abstrait pour 2 à 4 joueurs. Un jeu fun, coloré, tactique et… explosif !","https://cdn3.philibertnet.com/609216-large_default/balloon-pop.jpg","https://www.youtube.com/watch?v=skVIUYpP4rA&t=6s"
"1206","Mino Dice","Manfred Reindl","2","6","https://www.philibertnet.com/fr/index.php?controller=attachment&id_attachment=6381","146","1","8","0","30","Mythologie","Mino Dice reprend le principe du célèbre jeu Skull King mais dans une version avec des dés ! Faites des plis avec des dés et devinez combien de plis vous allez faire ou pas avant chaque manche.","https://cdn3.philibertnet.com/594661-large_default/mino-dice.jpg","https://www.youtube.com/watch?v=YnUi-jMD1Aw&t=1s"
"1207","The Crew : Mission Sous-Marine","Thomas Sing","3","5","https://iello.fr/wp-content/uploads/2021/09/The-Crew-2_Manual_FR_Light.pdf","146","1","10","0","30","Océan, Exploration","The Crew : Mission Sous-Marine est la suite indépendante de The Crew. Le jeu possède le même mécanisme innovant de prise de tours en coopération que le jeu original, mais avec de nouvelles surprises passionnantes !","https://cdn3.philibertnet.com/495745-large_default/the-crew-mission-sous-marine.jpg","https://www.youtube.com/watch?v=gPUoROQW-MY&t=3s"
